plot_id,triplet,quad,fucus_percent_total,fucus_number_adults,fucus_sporelings_percent,fucus_sporelings_number,acrosiphonia,chaetomorpha,cryptosiphonia,endocladia,gloiopeltis,halosaccion,hildenbrandia,masto_pap,melanosiphon,odonthalia,palmaria,petrocelis,pilayella,porphyra,pterosiphonia,ralfsia_hild,l_sitkana,l_scutulata,barnacles,barnacle_spat,mytilus,nucella,pagurus,siphonaria,onchidella,lottids,lottidae,l_digit_strig,nereidae,emplectonema,paranemertes,amphiporus,margarites,cucumaria,leptasterias,year,ulva,enteromorpha,clad_sericea,soranthera,polysiphonia,myelophycus,lottiidae,buccinum,spirorbidae,katharina,margarits_juv,elachista,neorhodomela,colpomenia,erect_coralline,antho_artemesia,crustose_coralline,a_arcta,petrocelia,callithamnion,hiatella_arctica,epiactis,irridescent_snail_homalopoma,cryptonatica_acrosiphonia,lepidochiton,flatworm,unident_polychaete,idotea
120_3,3,120,5,6,0.5,10-100,0,0,0,5,0,0,0,0.5,0,1,0,0,0,0.5,2,0,48,0,20,25,15,0,0,1,0,39,0,0,0,1,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121_4,4,121,5,5,0.5,10-100,0.5,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,67,3,25,0,18,6,0,0,0,74,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122_4,4,122,0.5,5,0.5,10-100,0,0,0,1,0.5,0,0,0.5,0,3,0,0,0,0,3,0,119,12,50,1,20,8,0,0,0,92,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123_4,4,123,10,7,0.5,10-100,0.5,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,123,3,35,0.5,15,13,0,0,0,63,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101_5,5,101,20,8,0.5,0-10,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,23,3,30,1,20,2,0,0,0,96,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102_5,5,102,5,1,0.5,0-10,0,0,0,0,0,0,0,0.5,0,12,0,0,0,0,5,0,81,4,20,25,20,4,0,2,0,47,0,0,0,0,0,0,0,0,0,2006,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103_5,5,103,2,3,0.5,0-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7,20,2,15,0,0,0,0,45,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522_6,6,522,20,23,0.5,10-100,0.5,0,0,15,0,0,0,0,0,1,0,0,0,0,12,0,215,8,40,0.5,10,1,0,0,0,84,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
523_6,6,523,8,13,0.5,10-100,0.5,0,0,5,0.5,0,0,0,0,1,0,0,0,0,5,0,137,12,50,0.5,20,0,0,0,0,71,0,0,0,0,2,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105_6,6,105,1,2,0.5,0-10,0.5,0,0,5,0,0,0,0.5,0,15,0,0,0,0,0,0,75,1,15,0.5,40,2,0,0,0,37,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
531_7,7,531,7,23,0.5,10-100,0.5,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0,282,11,50,0.5,25,0,0,0,0,28,0,0,0,3,0,0,0,0,0,2006,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532_7,7,532, 20.0,  9.0,  0.5,  2.0,0.5,0,0,0,0,0,0,0.5,0,12,0,0,0,0,20,0,255,6,10,0.5,15,0,0,0,0,42,0,0,0,2,0,0,0,0,0,2006,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
533_7,7,533,  1.0, 10.0,  0.5,  2.0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,7,0,138,3,40,0.5,20,0,0,0,1,64,0,0,0,2,2,0,0,0,0,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536_8,8,536, 85.0, 55.0,  0.5,  2.0,0.5,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,254,0,15,0.5,20,6,0,0,0,41,0,0,0,1,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537_8,8,537, 50.0, 80.0,  1.0,  2.0,0.5,0,0,5,0,0,0,0,0,3,0,0,0,0,5,0.5,202,1,25,0.5,25,0,0,0,0,94,0,0,0,5,0,0,0,0,0,2006,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538_8,8,538, 30.0, 85.0,  1.0,  3.0,1,0,0,0.5,0,0,0,0,0,2,0,0,0,0,15,0,216,0,30,0.5,20,1,0,0,0,39,0,0,0,10,1,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
106_9,9,106,45,25,0.5,10-100,0,0,0.5,0.5,0,0,0,0.5,0,2,0,0,0,0,5,0.5,309,7,30,0,8,0,0,0,0,49,0,0,0,1,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
107_9,9,107,45,15,0.5,10-100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,276,3,30,0,6,0,1,0,0,55,0,0,0,0,0,0,0,0,0,2006,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
108_9,9,108,20,19,0.5,10-100,0,0,0,0.5,0,0,0,0.5,0,10,0,0,0,0,0,0.5,294,4,25,0,5,0,0,1,0,53,0,0,0,0,0,0,0,0,0,2006,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
503_10,10,503,3,6,0.5,0-10,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0.5,283,4,10,0.5,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
504_10,10,504,55,40,0.5,10-100,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.5,394,3,35,0,6,0,0,1,0,31,0,0,0,0,2,0,0,0,0,2006,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
505_10,10,505,25,25,6,10-100,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,260,2,50,0,10,0,0,0,0,48,0,0,0,2,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
540_11,11,540,93,50,2,10-100,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,750,25,70,0,16,0,1,0,0,77,0,0,0,8,0,1,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541_11,11,541, 80.0,100.0,  0.5, 15.0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,297,10,35,0,12,0,0,1,0,38,0,0,0,1,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
542_11,11,542, 92.0,200.0,  2.0, 50.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.5,573,7,95,0,1,0,0,2,0,28,0,0,0,4,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
545_12,12,545,30,20,0.5,10-100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,248,28,50,0.5,12,0,0,0,0,69,0,0,0,3,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546_12,12,546,10,6,0.5,0-10,0,0,1,0,0,0,0,0,0,2,0,0,0,0,8,0,227,7,15,25,12,0,0,0,1,31,0,0,0,1,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
547_12,12,547,60,20,0.5,10-100,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,6,0,203,10,60,0.5,20,0,23,0,0,71,0,0,0,2,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113_1,1,113,45,25,4,10-100,0,0,0,2,0,0,0,0,0,6,0,0,0,0,2,0,135,6,25,0,20,3,0,0,0,55,0,0,0,6,1,0,0,0,0,2007,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114_1,1,114,60,18,1,10-100,0,0,0,0.5,2,0.5,0,0.5,0,12,0,0,0,0,3,2,106,15,20,0,0.5,0,0,10,3,99,0,0,0,1,0,0,0,0,0,2007,0,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
170_1,1,170,80,36,2,10-100,0.5,0,0,10,0.5,0,0,0,0,0,0,0,0,0,2,0.5,0,18,12,0,24,0,0,2,4,101,0,0,0,1,0,0,0,0,0,2007,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115_2,2,115,15,11,1,10-100,0,0,0,2,0,0,0,0,0,9,0,0,0,0,5,0.5,325,15,10,0,7,1,0,0,0,108,0,0,0,3,0,1,0,0,0,2007,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
116_2,2,116,10,5,3,10-100,0,0,0,1,0.5,0,0,0,0,4,0,0,0,0,3,0.5,352,48,75,0,7,0,0,0,0,114,0,0,0,7,0,0,0,0,0,2007,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
117_2,2,117,16,5,3,10-100,0,0,0,4,0.5,0,0,0,0,6,0,0,0,0,8,0.5,265,17,40,0,15,1,1,0,0,116,0,0,0,2,0,0,0,0,0,2007,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
118_3,3,118,20,10,2,10-100,0,0,0,1,0,0,0,0,0,6,0,0,0,0,4,0.5,173,11,40,0,25,2,0,0,0,137,0,0,0,1,0,0,0,0,0,2007,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
119_3,3,119,40,25,0.5,10-Jan,0,0,0,0.5,0,0,0,0,0,7,0,0,0,0,12,0,270,6,3,0,3,1,1,6,0,67,0,0,0,2,0,0,0,0,0,2007,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_3,3,120,25,16,1,10-Jan,0,0,0,2,0,0,0,0.5,0,0,0,0,0,0,3,0.5,147,36,40,0,10,1,0,0,0,152,0,0,0,12,0,0,0,0,0,2007,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121_4,4,121,25,18,0.5,10-Jan,0,0,0,0.5,0,0,0,0.5,0,5,0,0,0,0,6,0,147,23,20,0,10,1,0,1,0,159,0,0,0,7,0,0,0,0,0,2007,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
122_4,4,122,70,23,1,10-Jan,0,0,0,0.5,0.5,0,0,0.5,0,4,0,0,0,0,5,0.5,73,18,30,0,15,13,0,1,0,141,0,0,0,3,0,0,0,0,0,2007,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123_4,4,123,15,7,1,10-Jan,0,0,0,0,0,0,0,0.5,0,18,0,0,0,0,6,0,217,5,25,0,10,0,0,0,0,52,0,0,0,1,2,0,0,0,0,2007,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101_5,5,101,20,6,3,100-1000,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,38,22,40,0.5,5,0,0,0,0,243,0,0,0,1,0,0,0,0,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102_5,5,102,8,6,2,10-100,0,0,0,0.5,0.5,0,0,0,0,20,0,0,0,0,0,0,220,20,40,2,10,0,0,0,0,110,0,0,0,4,0,0,0,0,0,2007,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103_5,5,103,25,12,1,10-100,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,40,12,60,20,5,0,0,0,0,112,0,0,0,2,0,1,0,0,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522_6,6,522,65,16,1,10-100,0,0,0,1,0.5,0,0,0.5,0,5,0,0,0,0,4,0.5,149,65,15,0,15,2,0,0,0,56,0,0,0,1,0,0,0,0,0,2007,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_6,6,523,80,26,0.5,10-Jan,0,0,0,1,0.5,0,0,0,0,3,0,0,0,0,5,0.5,126,30,40,0,15,0,4,2,0,88,0,0,0,1,0,0,0,0,0,2007,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105_6,6,105,15,8,0.5,10-Jan,0,0,0,0.5,0,0,0,0,0,8,0,0,0,0,30,0,210,17,15,0,30,1,0,0,0,41,0,0,0,1,0,0,0,0,0,2007,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
531_7,7,531,80,25,0.5,10-Jan,0,0,0,0.5,0,0,0,0,0,30,0,0,0,0,12,0,210,25,25,0,40,0,0,0,0,27,0,0,0,1,0,0,0,0,0,2007,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532_7,7,532,25,9,2,10-100,0,0,0,0,0,0,0,0,0,16,0,0,0,0,30,0,270,65,15,0,25,0,0,0,0,123,0,0,0,4,0,0,0,0,0,2007,0,0,8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
533_7,7,533,45,24,2,10-100,0,0,0,0,0,0,0,0,0,18,0,0,0,0,9,0,190,38,40,0,20,0,0,0,0,109,0,0,0,2,0,0,0,0,0,2007,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536_8,8,536,25,10,1,10-100,0,0,0,0,0,0,0,0,0,25,0,0,0,0,18,0,220,30,35,0,30,0,0,0,2,61,0,0,0,2,1,0,0,0,0,2007,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537_8,8,537,12,4,2,100-1000,0,0,0,2,0,0,0,0,0,6,0,0,0,0,6,0,45,40,30,0,28,0,0,0,9,159,0,0,0,2,1,0,0,0,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
538_8,8,538,85,50,0.5,10-Jan,0,0,0,0,0,0,0,0,0,14,0,0,0,0,8,0,155,26,45,0,12,0,0,0,0,45,0,0,0,1,0,0,0,0,0,2007,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106_9,9,106,50,16,2,10-100,0,0,0,0.5,0,0,0,0,0,3,0,0,0,0,3,0,155,22,50,0,3,0,0,0,0,96,0,0,0,1,1,0,0,0,0,2007,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
107_9,9,107,45,15,3,100-1000,0,0,0,0.5,0,0,0,0.5,0,1,0,0,0,0,0,0,127,39,45,0,12,0,0,0,0,77,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108_9,9,108,45,8,2,100-1000,0,0,0,1,0,0,0,0,0,7,0,0,0,0,12,0.5,280,7,30,0,8,0,0,0,0,67,0,0,0,0,0,0,0,0,0,2007,0,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
503_10,10,503,8,4,2,10-100,0,0,0,4,0.5,0,0,0.5,0,0,0,0,0,0,0,0,104,8,14,0,0.5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2007,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504_10,10,504,80,23,0.5,10-100,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,160,11,35,0,2,0,0,0,0,26,0,0,0,0,0,0,0,0,0,2007,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
505_10,10,505,85,31,3,100-1000,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,129,4,60,0,12,0,0,0,0,16,0,0,0,4,0,0,0,0,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
540_11,11,540,80,18,3,100-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,8,65,0,6,0,0,1,0,27,0,0,0,1,0,0,0,0,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541_11,11,541,70,19,4,100-1000,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,126,8,35,0,4,0,0,1,0,19,0,0,0,3,0,0,0,0,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
542_11,11,542,100,75,0.5,10-Jan,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,155,9,80,0,6,0,0,0,0,7,0,0,0,1,0,0,0,0,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545_12,12,545,75,32,3,10-100,0,0,0,0.5,0.5,0,0,0,0,2,0,0,0,0,2,0,135,7,80,0,6,0,0,0,0,31,0,0,0,3,0,0,0,0,0,2007,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546_12,12,546,26,13,3,10-100,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,241,19,45,0.5,16,0,0,0,0,83,0,0,0,8,0,0,0,0,0,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
547_12,12,547,24,11,5,100-1000,0,0,0,0.5,0,0,0,0,0,8,0,0,0,0,6,0,139,5,30,0,22,0,0,1,0,61,0,0,0,2,0,0,0,0,0,2007,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
113_1,1,113,20,16,0.5,10-Jan,0,0,0,1,0,0,0,0.5,0,0.5,0,0,0,0,0,0,140,47,30,0,45,1,0,2,1,66,0,0,0,6,0,1,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114_1,1,114,80,50,0.5,10-Jan,0,0,0,0.5,0,0,0,0,0,8,0,0,0,0,12,0,168,34,30,0,8,0,0,6,0,60,0,0,0,3,0,1,0,0,0,2008,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170_1,1,170,85,18,0.5,10-Jan,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,164,26,20,0,35,1,0,2,0,127,0,0,0,3,0,1,0,0,0,2008,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115_2,2,115,70,30,0.5,10-Jan,0,0,0,2,0,0,0,0,0,6,0,0,0,0,16,0,287,27,15,0,20,4,0,0,2,81,0,0,0,1,0,0,0,0,0,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116_2,2,116,99,90,0.5,10-Jan,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,4,0,290,18,20,0,6,13,0,0,0,65,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117_2,2,117,96,70,0.5,10-Jan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,258,28,30,0,20,4,0,0,0,28,0,0,0,1,0,0,0,0,0,2008,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118_3,3,118,80,70,0.5,10-Jan,0,0,0,0.5,0,0,0,0,0,6,0,0,0,0,4,0,149,16,25,0,30,1,0,0,0,62,0,0,0,3,1,0,0,0,0,2008,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119_3,3,119,50,22,0.5,10-Jan,0,0,0,2,0,0.5,0,0,0,18,0,0,0,0,20,0,250,12,15,0,12,2,0,1,1,80,0,0,0,2,0,0,0,0,0,2008,0,0,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_3,3,120,85,50,0.5,10-Jan,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,6,0,195,46,25,0,12,4,0,0,1,47,0,0,0,9,1,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121_4,4,121,100,50,0.5,10-Jan,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,86,1,25,0,20,11,5,0,0,18,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122_4,4,122,98,60,0.5,10-Jan,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,146,3,30,0,18,5,10,0,0,42,0,0,0,0,0,1,0,0,0,2008,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123_4,4,123,60,55,0.5,10-Jan,0,0,0,0.5,0,0,0,0,0,8,0,0,0,0,12,0,220,4,15,0,15,0,0,1,3,10,0,0,0,1,0,0,0,0,0,2008,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101_5,5,101,100,100,0.5,10-Jan,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,210,5,50,0,12,7,5,0,0,43,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102_5,5,102,100,100,0.5,10-Jan,0,0,0,0.5,0,0,0,0,0,6,0,0,0,0,7,0,235,10,20,0,15,5,0,0,0,25,0,0,0,1,0,0,0,0,0,2008,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103_5,5,103,100,100,0.5,10-Jan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,120,3,80,0,4,7,0,0,0,35,0,0,0,0,0,0,0,0,0,2008,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522_6,6,522,90,80,0.5,10-Jan,0,0,0,0,0,0,0,0,0,6,0,0,0,0,20,0,210,25,40,0,10,3,1,0,0,20,0,0,0,0,0,0,0,0,0,2008,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_6,6,523,100,90,0.5,10-Jan,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,250,10,40,0,4,19,1,0,0,31,0,0,0,1,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105_6,6,105,70,50,0.5,10-Jan,0,0,0,0,0,0,0,0,0,15,0,0,0,0,25,0,235,3,30,0,20,16,0,0,0,16,0,0,0,0,0,0,0,0,0,2008,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_7,7,531,100,70,0.5,10-Jan,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,160,2,40,0,15,17,0,0,0,37,0,0,0,1,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532_7,7,532,97,90,0.5,10-Jan,0,0,1,0,0,0,0,0,0,3,0,0,0,0,5,0,290,4,30,0,10,7,1,0,0,30,0,0,0,1,0,0,0,0,0,2008,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533_7,7,533,100,100,0.5,10-Jan,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,200,0,25,0,6,3,0,0,0,35,0,0,0,0,1,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536_8,8,536,30,15,2,10-100,0,0,0,0.5,0,0,0,0,0,6,0,0,0,0,35,0,280,20,20,0,20,0,0,0,0,28,0,0,0,0,0,0,0,0,0,2008,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537_8,8,537,92,80,1,10-100,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,60,11,60,0,30,0,0,0,0,26,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
